case_id,area,priority,implementation_status,execution_status,test_ref,environment,observed_result,evidence_location,notes
LIFE-008,"Projects, revisions and local persistence",P0,implemented,passed,"tests/integration/draftIssuedIsolation.test.ts (steps 2, 4-5), run for both priceMode=suggested and priceMode=custom",emulator-backed (fake-indexeddb),"After writeProjectWithVersionCheck followed by readOne, the reloaded draft's activeRateSnapshot and priceMode were both intact and produced identical calculated costs to the pre-save summary.",tests/integration/draftIssuedIsolation.test.ts,
LIFE-009,"Projects, revisions and local persistence",P0,implemented,passed,"tests/storage/db.test.ts::""D-storage-02 (BACK-D12)"" and ""D-storage-03""",emulator-backed (fake-indexeddb),A write failure partway through a batch (malformed record causing IndexedDB to reject the request) left the previously-committed store completely unchanged and threw SaveFailedError rather than silently reporting success.,"tests/storage/db.test.ts; src/components/tools/pro/ProApp.tsx (lines 102, 112, 241 surface ""Save failed — your previous ... was not changed."")","The given specifies a ""quota"" failure; the test simulates a different write-time failure (malformed keyPath), but it exercises the same generic explicit-abort/SaveFailedError code path (per BUG_FIX_LOG.md #1) that a real QuotaExceededError would also hit."
LIFE-010,"Projects, revisions and local persistence",P0,partial,not_run,,,,src/domain/project.ts line 40 (rawCalculatedOutputs: null); src/components/tools/pro/ProApp.tsx line 351 (only read site) and lines 160-163 (summary always live-recomputed),"SIGNIFICANT GAP FOUND: EstimateRevision.rawCalculatedOutputs is initialized to null in createDraftRevision and is NEVER assigned a real value anywhere in the codebase (grep across src/ found no other write site) — it is read once (ProApp.tsx line 351) but always falls through to null/a live recompute. Additionally, the Pro app's on-screen summary panel for ANY revision (including a viewed ""issued"" one) always calls assembleProjectEstimate(draftEdit, ...) live against the CURRENT engine code (line 160-163), rather than reading a frozen calculated-output snapshot — so if engine formulas ever changed between versions, reopening an old issued estimate would show newly-recomputed numbers in that panel, not the historical ones. Only the separate customerDocumentSnapshot (which deliberately excludes cost/margin fields via its allow-list) is genuinely frozen. No test covers an engine-version-change scenario; this was found only by direct code reading."
LIFE-011,"Projects, revisions and local persistence",P0,partial,not_run,,,,"src/domain/project.ts (updateRoom, lines 103-109); grep across src/ for reorder/drag/sortOrder/orderIndex","Renaming a room preserves its id trivially (updateRoom spreads a patch without touching id). ""Reordered"" is not an implemented feature — no order/sortIndex field or reorder function exists anywhere in src/. No dedicated test for rename-then-reload id stability either."
LIFE-012,"Projects, revisions and local persistence",P0,implemented,passed,"tests/storage/versionConflict.test.ts (all four tests, especially ""a stale write... is rejected with a ConflictError, and the stored record is untouched"" and ""a ConflictError carries the current stored record so the caller can offer reload or save-as-copy"")",emulator-backed (fake-indexeddb),"A stale second write (Tab B, using an out-of-date expected version) was rejected with a ConflictError; Tab A's committed edit survived untouched; the ConflictError carried the live stored record for the UI's ""Reload latest""/""Save my edit as a copy"" banner.","tests/storage/versionConflict.test.ts; src/storage/db.ts; src/components/tools/pro/ProApp.tsx (lines 422-423, conflict banner)","contract_status for this case is ""proposed_hardening"" in the fixture, but it is genuinely implemented and tested."
LIFE-013,"Projects, revisions and local persistence",P0,implemented,not_run,,,,"src/components/tools/pro/ProApp.tsx (issueEstimate, lines 306-323, single writeProjectWithVersionCheck call); tests/storage/db.test.ts","issueEstimate() performs the entire issue-and-save as one writeProjectWithVersionCheck call (one atomic IndexedDB transaction), which benefits from the same explicit tx.abort()-on-failure guarantee proven in tests/storage/db.test.ts. No test simulates an interruption specifically during an issue transaction or an app restart; this is inferred from the generic atomic-write guarantee tested for other writes."
LIFE-014,"Projects, revisions and local persistence",P0,missing,not_run,,,,docs/IMPLEMENTATION_DECISIONS.md item 6,"Quoting the project's own documentation: ""Delete-project confirmation is still not built (no delete-project action exists in the UI at all yet, so there is nothing to confirm)."" No delete-project feature of any kind exists to test."
NUM-actual-final,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > actual-final (actual); docs/verify_reference.py::actual-final,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute actualCost 2485.00, profit 715.00, margin 22.3%, totalVariance 300.00 — matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-actual-final-loss,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > actual-final-loss (actual); docs/verify_reference.py::actual-final-loss,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute actualCost 3500.00, profit -300.00, margin -9.4%, totalVariance 1315.00. The identical inputs are independently re-run in tests/mutation/mutation.test.ts (margin-gating guard), confirming a negative margin is still reported, not nulled.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-actual-zero-price,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > actual-zero-price (actual); docs/verify_reference.py::actual-zero-price,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute actualCost 100.00, profit -100.00, margin null (baselinePrice is 0), totalVariance 0.00 — matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-at-target,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > at-target (price); docs/verify_reference.py::at-target,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute price 100.00, profit 35.00, margin exactly 35.0%, status at_target — matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-document-rounding,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > document-rounding (document); docs/verify_reference.py::document-rounding,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute per-line totals 12.01/12.01, subtotal 24.02, tax 2.40, total 26.42 (tax on the rounded subtotal, not raw sum). The identical 12.005/12.005 example is independently re-verified in tests/engine/document.test.ts (DOC-02, ledger rounding) and tests/mutation/mutation.test.ts.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-door-homepage,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > door-homepage (price); docs/verify_reference.py::door-homepage,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute approxPrice/minimumPrice 103.08, profit 18.00, margin 21.2%, status below_target — matching the fixture. Independently re-derived in tests/mutation/mutation.test.ts using the same cost/target.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-door-two-faces,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > door-two-faces (surface); docs/verify_reference.py::door-two-faces,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute area 42.00 ft2, rawGallons 0.264000, purchasedGallons 1, hours 3.000000, laborCost 96.00, paintCost 42.00 — matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-exact-purchase-boundaries,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > exact-purchase-boundaries (paint); docs/verify_reference.py::exact-purchase-boundaries,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines purchase exactly 3 gal at the exact-3 boundary, 3 gal for 2.9999999999 (never spuriously rounds up), and 4 gal for 3.0000000001 (a genuine excess is never epsilon-truncated), cost 10.00 total. The ""over"" boundary is independently re-derived in tests/mutation/mutation.test.ts.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-interior-walls-brief,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > interior-walls-brief (interior); docs/verify_reference.py::interior-walls-brief,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute grossArea 648.00, deduction 85.00, netWall 563.00, coatArea 1126.00, rawGallons 3.538857, purchase 4 gal, paintCost 168.00, hours 7.506667, laborCost 240.21, totalCost 408.21 — matching the fixture. Partially re-derived in mutation.test.ts.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-interior-with-ceiling,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > interior-with-ceiling (interior); docs/verify_reference.py::interior-with-ceiling,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute totalArea 883.00, coatArea 1766.00, rawGallons 5.550286, purchase 6 gal, paintCost 252.00, hours 12.840000, laborCost 410.88, totalCost 662.88 — matching the fixture. The combined 12.84-hour total is independently re-derived in mutation.test.ts (wall-throughput-for-ceiling guard).",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-job-homepage,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > job-homepage (job); docs/verify_reference.py::job-homepage,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute directCost 1900.00, overhead 285.00, cost 2185.00, approxPrice/minimumPrice 3361.54, profit 1015.00, margin 31.7% — matching the fixture exactly.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-job-original-brief,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > job-original-brief (job); docs/verify_reference.py::job-original-brief,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Production engine and independent Python oracle both compute directCost 2623.00, overhead 393.45, cost 3016.45, and price outputs (approxPrice 4640.69, minimumPrice 4640.70, profit 1624.25, margin 35.0%) matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-loss,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > loss (price); docs/verify_reference.py::loss,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute approxPrice/minimumPrice 153.85, profit -15.00, margin -17.6%, status below_cost. mutation.test.ts (clamp-negative-profit-to-zero check) independently re-confirms profit stays -15.00.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-no-charge,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > no-charge (price); docs/verify_reference.py::no-charge,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines return profit -100.00, margin null, status zero_price (distinct from unpriced), approxPrice/minimumPrice 153.85 — matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-pool-same-product,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > pool-same-product (paint); docs/verify_reference.py::pool-same-product,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines pool the two 1.2-gal demands for the same variant into one purchase of 3 gal, cost 126.00. Independently re-derived in tests/mutation/mutation.test.ts (ceil-per-project, not per-room, guard).",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-rounding-target-boundary,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > rounding-target-boundary (price); docs/verify_reference.py::rounding-target-boundary,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute approxPrice/minimumPrice 1.67, profit 0.66, margin 39.8%, status below_target at the 0.40 target boundary — matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-separate-colors,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > separate-colors (paint); docs/verify_reference.py::separate-colors,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines purchase 2 gal per color separately (2+2), cost 168.00, never pooling across variants. Independently re-derived in tests/mutation/mutation.test.ts (pool-different-colors guard).",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-trim-surface,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > trim-surface (surface); docs/verify_reference.py::trim-surface,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute area 50.00 ft2, rawGallons 0.314286, purchasedGallons 1, hours 5.000000, laborCost 160.00, paintCost 42.00 — matching the fixture.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-unpriced,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > unpriced (price); docs/verify_reference.py::unpriced,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines return profit null, margin null, status unpriced, approxPrice/minimumPrice 153.85. mutation.test.ts independently reconfirms null price is never coerced to 0.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
NUM-wall-service,Fixed arithmetic regression,P0,implemented,passed,tests/engine/fixtures.test.ts::NUM fixtures — production engine (acceptance-fixtures.json) > wall-service (service); docs/verify_reference.py::wall-service,vitest 5 / Node (local engine tests) + Python 3 standard-library oracle (independent rational-arithmetic check),"Both engines compute paintPerUnit 0.264000, laborPerUnit 0.426667, costPerUnit 0.794267, margin 55.9% at price 1.80, approxPrice 1.22, minimumPrice 1.23. The same modeledCostPerUnit/margin is independently re-confirmed in tests/engine/serviceHealth.test.ts (HEALTH-04) and the approx-vs-minimum-cent boundary in tests/mutation/mutation.test.ts.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json; docs/verify_reference.py,Full suite 167/167 passing at time of audit (npx vitest run). Both the production TypeScript engine and the independent Python oracle agree.
PRO-001,Pro surfaces and summary,P0,implemented,passed,"tests/domain/estimateAssembly.test.ts::""PRO-001 through the domain assembly: wall and ceiling in the SAME room use DIFFERENT variants > produces two separate purchases, one per variant""; also tests/engine/estimate.test.ts::""PRO-001: independent wall vs ceiling paint variant in the same room""",vitest 5 / Node,"Wall (paint-white) and ceiling (paint-blue) in one room produced two independent purchase entries (3 gal white, 1 gal blue) with no room-wide product override.",tests/domain/estimateAssembly.test.ts; tests/engine/estimate.test.ts,"Genuinely fixed and tested this session (also see BUG_FIX_LOG.md #6 live-browser note for the related snapshot-variant bug); confirms the earlier false mapping to a generic issue-journey test is now replaced by a real, targeted test."
PRO-002,Pro surfaces and summary,P0,implemented,passed,"tests/engine/fixtures.test.ts::""trim-surface (surface)"" (tests/fixtures/acceptance-fixtures.json id ""trim-surface"")",vitest 5 / Node,"Standalone trim (length100, width0.5, coats2, throughput40, waste0.1, coverage350, paint42, laborRate32) computed area 50.00, rawGallons 0.314286, purchasedGallons 1, hours 5.000000, laborCost 160.00 — matches given exactly.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json,
PRO-003,Pro surfaces and summary,P0,implemented,passed,"tests/engine/fixtures.test.ts::""door-two-faces (surface)"" (acceptance-fixtures.json id ""door-two-faces"")",vitest 5 / Node,"Standalone door (count1, 3x7, sides2, coats2, hoursPerSidePerCoat0.75, laborRate32) computed area 42.00, hours 3.000000, laborCost 96.00 — matches given exactly.",tests/engine/fixtures.test.ts; tests/fixtures/acceptance-fixtures.json,"""No room required"" is inherent since the fixture calls engine functions directly with no Room object; domain-level standalone-surface support is separately confirmed by tests/domain/estimateAssembly.test.ts ""a project with only a standalone door surface (roomId null) is complete and priced""."
PRO-004,Pro surfaces and summary,P0,implemented,not_run,,,,"src/domain/estimateAssembly.ts lines 112-121 (resolveSurface, door branch)","resolveSurface returns state:""missing"" when doorCount is set but widthFt/heightFt are missing, which bubbles up to an ""incomplete"" project result — matches the required behavior by code reading, but no automated test constructs this exact door-missing-width scenario."
PRO-005,Pro surfaces and summary,P0,implemented,passed,"tests/domain/estimateAssembly.test.ts::""Standalone surfaces with no room > a standalone trim surface with missing developed width is incomplete, not silently zero""",vitest 5 / Node,"A trim surface with trimLengthFt set and developedWidthFt null produced calculationState !== ""complete"" and aggregate === null (not a linear-feet-as-area substitution).",tests/domain/estimateAssembly.test.ts,"Fixture given uses length=100; the existing test uses length=60. The numeric value is incidental to the property under test (missing width always yields incomplete regardless of length), so this is treated as a genuine match of the rule, not a coincidental pass."
PRO-006,Pro surfaces and summary,P0,partial,not_run,,,,"src/domain/estimateAssembly.ts lines 32-38, 160-166 (incompleteResult always returns aggregate: null)","The ""final cost/margin/issue unavailable when incomplete"" half is satisfied by design (incomplete blocks price/issue). The ""partial wall subtotal may show"" half is NOT implemented — incompleteResult() unconditionally returns aggregate: null, so no partial valid-subset subtotal is ever computed. No test targets this exact mixed valid-wall + incomplete-ceiling scenario."
PRO-007,Pro surfaces and summary,P0,implemented,passed,"tests/domain/estimateAssembly.test.ts::""Disabled surfaces never contribute (mutation check regression) > a disabled surface with garbage geometry does not block or pollute an otherwise-valid project""",vitest 5 / Node,"Disabling a surface with invalid/garbage geometry let the rest of the project reach calculationState ""complete"" (the disabled surface never blocks or pollutes the result).",tests/domain/estimateAssembly.test.ts,"""No ghost ceiling in customer scope"" is not separately tested; code review of src/domain/customerDocument.ts line 16 confirms scopeLines filters by s.enabled (so a disabled ceiling is excluded from the customer document), but only for room-attached surfaces and with no dedicated test."
PRO-008,Pro surfaces and summary,P0,partial,not_run,,,,"src/domain/estimateAssembly.ts lines 194-204 (priceInput independent of jobCost); no ""changed cost warning"" code found anywhere in src/","A fixed custom price is structurally independent of jobCost (evaluatePrice recomputes margin against the new cost without moving the price) — generically covered by many price/job fixtures in tests/engine/fixtures.test.ts, but no test re-runs the SAME project before/after a cost increase. No ""changed cost warning"" UI feature exists anywhere (grep found none) — that part of the requirement is missing."
PRO-009,Pro surfaces and summary,P0,implemented,passed,"tests/domain/estimateAssembly.test.ts::""Suggested-price mode reports real profit/margin at the effective price (regression)""; tests/mutation/mutation.test.ts::""MUTATION: round target price nearest instead of upward""",vitest 5 / Node,"Suggested-mode effectivePrice is always re-evaluated so marginRatio >= target (0.35) is asserted directly; the mutation test proves the minimum-cent (ceiling) value is used rather than nearest-cent rounding, which would undershoot target margin.",tests/domain/estimateAssembly.test.ts; tests/mutation/mutation.test.ts,"No test literally re-runs the SAME project before/after a cost increase, but the asserted invariant (suggested price always meets/exceeds target margin) is exactly what ""raw resulting margin meets target"" requires and holds independent of the specific cost value."
PRO-010,Pro surfaces and summary,P0,implemented,passed,"src/domain/estimateAssembly.ts line 199 (effectivePrice = priced.minimumTargetPrice for suggested mode), verified by tests/mutation/mutation.test.ts::""MUTATION: round target price nearest instead of upward""",vitest 5 / Node,"Switching priceMode to ""suggested"" (ProApp.tsx line 587) drives effectivePrice from minimumTargetPrice (the ceiling-to-cent guaranteed-margin value), never from approxPrice (nearest-cent); the mutation test proves these two values genuinely differ and only the minimum-cent one meets target margin.",src/domain/estimateAssembly.ts; tests/mutation/mutation.test.ts,No test simulates the literal UI click of switching from custom to suggested (no component-test infra exists in this project); the underlying value-selection logic is verified directly instead.
PRO-011,Pro surfaces and summary,P0,implemented,not_run,,,,"src/domain/project.ts line 60 (checkIssueGate: ""At least one enabled surface is required to issue"")","checkIssueGate is invoked in exactly one test (tests/integration/draftIssuedIsolation.test.ts) and only for the passing/true case; no test exercises this blocking branch, nor the ""retained expenses/custom price"" combination from the given."
PRO-012,Pro surfaces and summary,P0,implemented,not_run,,,,src/domain/project.ts lines 62-63 (checkIssueGate: null-price and zero-price-without-confirmation blocking),Same as PRO-011 — checkIssueGate’s blocking branches are implemented but never exercised by any test (only the canIssue:true path is tested).
PRO-013,Pro surfaces and summary,P0,partial,passed,"tests/engine/document.test.ts::""COST-reconcile-01: mismatched rounded components surface an explicit adjustment row""",vitest 5 / Node,"reconcileDisplayedComponents([0.005,0.005], 0.01) returned displayed ['0.01','0.01'], displayedTotal '0.01', adjustment '-0.01' — the mismatch is surfaced explicitly, not hidden, and the raw total is untouched.",tests/engine/document.test.ts; src/engine/document.ts,"The reconciliation engine primitive is implemented and genuinely tested in isolation, but grep across src/ shows reconcileDisplayedComponents is never called from src/domain/estimateAssembly.ts or ProApp.tsx — only test files import it. The Pro app’s actual project summary does not yet surface this adjustment row to a user."
PRO-014,Pro surfaces and summary,P0,missing,not_run,,,,grep across src/ for reorder/drag/sortOrder/orderIndex,"No drag-and-drop reordering feature, or any order/index field on Room or Surface, exists anywhere in the codebase."
PRO-015,Pro surfaces and summary,P0,implemented,not_run,,,,"src/domain/project.ts (createDraftFromIssued, removeRoom lines 83-120); tests/domain/lifecycle.test.ts ""LIFE-D02""; tests/integration/draftIssuedIsolation.test.ts","The generic ""original issued revision is never mutated by a later edit"" guarantee is strongly tested, but with a different edit (adding a surface, not removing a room). removeRoom’s own surface-orphan-cleanup logic has no dedicated test, and no test combines removeRoom specifically with the issued-to-new-draft flow."
PRO-016,Pro surfaces and summary,P0,implemented,passed,"tests/domain/rateRefresh.test.ts::""'retain' keeps a deleted variant usable by copying it forward from the OLD snapshot"" and ""'replaceWith' repoints the surface at a new variant and does not need to retain the old one""",vitest 5 / Node,"For a variant deleted from the live catalog but still referenced by a surface, both explicit resolution paths (retain by value, or repoint to a replacement) work correctly; resolution is keyed strictly by variant ID, never by name.",tests/domain/rateRefresh.test.ts,"The throw-on-unresolved-missing-variant enforcement (src/domain/rateRefresh.ts lines 92-96) has no dedicated test of its own, though the two tested success paths are what the given/then are actually about."
TPL-001,Free estimate template,P0,implemented,not_run,,,"Source read confirms canPrintPriced = incompleteRows.length===0 && validLines.length>0, so an all-untouched template (validLines empty) cannot print. No automated test and no documented manual check of this exact all-empty scenario (the documented manual check in BUG_FIX_LOG.md #2 used one complete + one blank row, not a fully empty template).",src/components/tools/EstimateTemplate.tsx:42-68,"Implementation appears correct by inspection but unverified by any test or recorded manual run for the specific ""totally untouched template"" case."
TPL-002,Free estimate template,P0,implemented,passed,manual browser verification (BUG_FIX_LOG.md #2); arithmetic corroborated by tests/engine/document.test.ts::DOC-02,"manual browser (Claude Browser session) — see BUG_FIX_LOG.md #2 (bug found, fixed, and manually re-verified live in the browser; per this audit's brief, that fix was re-confirmed live a second time this session)","BUG_FIX_LOG.md #2 documents: filled first line only (description+price), left second line at its default blank state, and observed the second row correctly ignored and the print button correctly enabled after the touched-detection fix (quantity default ""1"" no longer counts as touched). The exact subtotal=100 arithmetic for a single valid 1x100 line is guaranteed by the same computeDocumentTotals()/lineTotal() function exercised (with different numbers) in tests/engine/document.test.ts::DOC-02.",src/components/tools/EstimateTemplate.tsx:42-68 ; BUG_FIX_LOG.md #2 ; tests/engine/document.test.ts,"No component-level automated test exists for this exact scenario (React Testing Library not set up in this project) — coverage is manual-browser plus engine-level arithmetic, not a single end-to-end automated test."
TPL-003,Free estimate template,P0,implemented,not_run,,,"Source read: blank quantity ("""") is passed as null to parseDecimalField, which returns kind=""missing"" (not valid), so the row is pushed to incompleteRows and excluded from validLines/printing — matching ""incomplete, not silently 0 or 1."" No dedicated test exercises this exact row-level scenario in the component.",src/components/tools/EstimateTemplate.tsx:52-61 ; tests/engine/parse.test.ts::CORE-parse-01 (missing-vs-invalid mechanism used underneath),Underlying missing/invalid distinction is unit-tested at the parse.ts level; the specific EstimateTemplate row-blocking behavior itself is not.
TPL-004,Free estimate template,P0,implemented,not_run,,,"Source read: a row with blank description is pushed to incompleteRows and excluded from validLines (so NOT included in the total) while still rendered in the table with an ""incomplete"" label (so NOT excluded from the printed table). The fixture's exact wording (""not excluded from print while included in total"") is ambiguous/possibly a transcription artifact; based on the code the row is visually retained but excluded from totals.","src/components/tools/EstimateTemplate.tsx:52-61,89-113",Case wording is ambiguous; flagging rather than asserting pass/fail against an unclear requirement. No automated test either way.
TPL-005,Free estimate template,P0,implemented,not_run,,,Trivial no-rounding-edge-case multiplication (2 x 12.50 = 25.00); computeDocumentTotals/lineTotal() perform this exact computation but no fixture or test uses these exact numbers — only more complex rounding cases (12.005 x 2) are asserted in tests/engine/document.test.ts.,src/engine/document.ts:17-19,Mechanism is well-tested for harder cases (DOC-02); this simple case specifically was not asserted.
TPL-006,Free estimate template,P0,implemented,passed,"tests/engine/fixtures.test.ts::""document-rounding (document)"" ; tests/engine/document.test.ts::DOC-02",vitest 5 / Node (fake-indexeddb for IndexedDB-backed tests),"computeDocumentTotals() called directly (same function EstimateTemplate.tsx calls) with two 1x12.005 lines and taxRatio 0.10 asserts lineTotals=[""12.01"",""12.01""], subtotal=""24.02"", tax=""2.40"", total=""26.42"" — an exact match to this case's given/then.",tests/engine/fixtures.test.ts ; tests/engine/document.test.ts ; src/engine/document.ts,"Tested at the shared-engine level (same function the UI calls with identical parameters), not via a rendered component test."
